City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,Oksfjord,70.2396,22.3479,45.52,91,100,8.68,NO,2021-09-25 04:33:51
282,Bushenyi,-0.5853,30.2114,62.26,87,92,1.07,UG,2021-09-25 04:33:51
283,Fuyang,32.9,115.8167,85.95,66,67,8.03,CN,2021-09-25 04:33:51
284,Sechura,-5.5569,-80.8222,63.95,84,42,11.81,PE,2021-09-25 04:33:52
285,Margate,51.3813,1.3862,61.03,95,27,8.41,GB,2021-09-25 04:33:52
286,Porto Torres,40.835,8.3972,76.1,71,87,5.03,IT,2021-09-25 04:33:52
287,Petropavlovsk-Kamchatskiy,53.0452,158.6483,54.19,62,75,11.18,RU,2021-09-25 04:32:18
288,Flin Flon,54.7682,-101.865,44.92,77,100,2.21,CA,2021-09-25 04:33:53
289,Carballo,43.213,-8.691,61.52,94,80,3.98,ES,2021-09-25 04:33:53
290,Kirakira,-10.4544,161.9205,83.53,75,88,10.07,SB,2021-09-25 04:33:53
291,Luangwa,-15.6167,30.4167,73.13,53,0,5.84,ZM,2021-09-25 04:33:54
292,Madingou,-4.1536,13.55,76.62,78,88,2.73,CG,2021-09-25 04:33:54
293,Strezhevoy,60.7333,77.5889,35.58,78,98,12.15,RU,2021-09-25 04:33:54
294,Alice Springs,-23.7,133.8833,81.95,8,79,8.05,AU,2021-09-25 04:33:55
295,Zarand,30.8127,56.564,81.64,13,0,3.67,IR,2021-09-25 04:33:55
296,Savannah Bight,16.45,-85.85,80.01,68,40,12.95,HN,2021-09-25 04:33:55
297,Teahupoo,-17.8333,-149.2667,74.53,66,6,1.21,PF,2021-09-25 04:33:55
298,Boende,-0.2167,20.8667,70.2,97,99,1.21,CD,2021-09-25 04:33:56
299,Half Moon Bay,37.4636,-122.4286,70.39,87,90,1.99,US,2021-09-25 04:33:56
300,Salinopolis,-0.6136,-47.3561,78.78,83,44,9.98,BR,2021-09-25 04:31:31
301,Rassvet,46.8333,40.75,53.46,100,100,10.07,RU,2021-09-25 04:33:57
302,Saint-Leu,-21.15,55.2833,74.68,69,9,4.59,RE,2021-09-25 04:33:57
303,Vao,-22.6667,167.4833,68.86,67,19,10.33,NC,2021-09-25 04:33:58
304,San Lazaro,18.0387,-88.6622,73.24,95,100,1.52,BZ,2021-09-25 04:33:58
305,Balotra,25.8333,72.2333,90.34,56,66,10.56,IN,2021-09-25 04:33:58
306,Baihar,22.1,80.55,83.46,73,28,1.79,IN,2021-09-25 04:33:59
307,Kamiiso,41.8167,140.65,66.58,55,20,9.22,JP,2021-09-25 04:33:59
308,Menongue,-14.6585,17.691,62.44,29,0,6.64,AO,2021-09-25 04:33:59
309,Kedrovyy,56.1667,91.8167,39.61,77,100,8.79,RU,2021-09-25 04:34:00
310,Narsaq,60.9167,-46.05,32.22,41,0,4.79,GL,2021-09-25 04:34:00
311,Farmington,36.7281,-108.2187,70.48,25,1,3.44,US,2021-09-25 04:31:16
312,Rubiataba,-15.1644,-49.8033,81.27,39,89,3.89,BR,2021-09-25 04:34:01
313,Ozernovskiy,51.5,156.5167,49.24,80,100,17.05,RU,2021-09-25 04:34:01
314,Whitehorse,60.7161,-135.0538,41.77,63,75,17.0,CA,2021-09-25 04:30:11
315,Tiksi,71.6872,128.8694,34.11,84,100,19.3,RU,2021-09-25 04:34:01
316,Barcelos,41.5388,-8.6151,60.28,92,100,5.79,PT,2021-09-25 04:34:02
317,Slave Lake,55.2834,-114.769,62.58,45,90,9.22,CA,2021-09-25 04:30:09
318,Thunder Bay,48.4001,-89.3168,47.28,93,90,2.3,CA,2021-09-25 04:34:02
319,Van,38.4924,43.3831,52.95,87,75,4.61,TR,2021-09-25 04:34:02
320,Labuhan,-6.8844,112.2051,86.11,64,54,10.89,ID,2021-09-25 04:34:03
321,Billings,45.7833,-108.5007,64.36,44,1,9.22,US,2021-09-25 04:33:28
322,Omboue,-1.5746,9.2618,75.65,89,97,5.93,GA,2021-09-25 04:34:03
323,San Quintin,30.4833,-115.95,68.97,81,3,7.11,MX,2021-09-25 04:34:03
324,Lompoc,34.6391,-120.4579,62.02,96,90,3.44,US,2021-09-25 04:34:03
325,Ouahigouya,13.5828,-2.4216,80.64,55,66,6.31,BF,2021-09-25 04:34:04
326,Canyon Lake,29.8752,-98.2625,73.27,66,18,4.0,US,2021-09-25 04:34:04
327,Srandakan,-7.9386,110.2506,83.97,69,47,13.78,ID,2021-09-25 04:34:04
328,Novyy Urengoy,66.0833,76.6333,37.9,66,7,11.59,RU,2021-09-25 04:34:05
329,Wukari,7.85,9.7833,72.07,95,91,3.24,NG,2021-09-25 04:34:05
330,Madang,-5.2246,145.7966,85.14,68,16,8.41,PG,2021-09-25 04:34:05
331,Galle,6.0367,80.217,81.23,79,100,14.85,LK,2021-09-25 04:29:12
332,Castro,-24.7911,-50.0119,54.16,99,50,4.45,BR,2021-09-25 04:34:05
333,Mwene-Ditu,-7.0,23.45,67.21,77,11,1.9,CD,2021-09-25 04:34:06
334,Nioro,13.35,-15.75,75.16,94,40,1.05,GM,2021-09-25 04:34:06
335,Palu,-0.8917,119.8707,85.95,74,87,2.73,ID,2021-09-25 04:31:12
336,Sao Joao Del Rei,-21.1356,-44.2617,61.41,69,99,5.28,BR,2021-09-25 04:34:06
337,Juneau,58.3019,-134.4197,46.85,96,75,0.0,US,2021-09-25 04:30:10
338,Horta,38.5333,-28.6333,69.78,85,100,18.72,PT,2021-09-25 04:34:07
339,Fortuna,40.5982,-124.1573,64.18,71,1,0.0,US,2021-09-25 04:34:07
340,Glace Bay,46.1969,-59.957,62.58,97,90,4.0,CA,2021-09-25 04:34:07
341,Buchanan,5.8808,-10.0467,75.16,86,47,5.61,LR,2021-09-25 04:34:08
342,Xining,36.6167,101.7667,67.06,46,82,3.22,CN,2021-09-25 04:34:08
343,Antofagasta,-23.65,-70.4,58.28,77,3,2.48,CL,2021-09-25 04:34:08
344,Batticaloa,7.7102,81.6924,86.05,63,99,3.27,LK,2021-09-25 04:34:09
345,Leningradskiy,69.3833,178.4167,24.4,79,85,5.48,RU,2021-09-25 04:29:17
346,Aksay,47.26,39.87,53.82,82,100,11.99,RU,2021-09-25 04:34:09
347,Malanje,-9.5402,16.341,64.49,86,3,3.65,AO,2021-09-25 04:34:09
348,Ketou,7.3633,2.5998,73.58,95,98,1.01,BJ,2021-09-25 04:34:10
349,Banda Aceh,5.5577,95.3222,86.34,66,56,10.89,ID,2021-09-25 04:34:10
350,Luau,-10.7073,22.2247,66.16,45,61,1.97,AO,2021-09-25 04:34:10
351,Mollendo,-17.0231,-72.0147,61.93,77,4,7.58,PE,2021-09-25 04:34:10
352,Bucerias,20.75,-105.3333,81.99,87,80,3.83,MX,2021-09-25 04:34:11
353,Ust-Ishim,57.6935,71.1665,45.46,61,69,4.72,RU,2021-09-25 04:34:11
354,Santo Angelo,-28.2992,-54.2631,49.42,96,0,6.02,BR,2021-09-25 04:34:11
355,Rehoboth,-23.3167,17.0833,62.29,16,7,2.89,NA,2021-09-25 04:34:12
356,Batagay-Alyta,67.8006,130.4114,35.37,72,43,0.13,RU,2021-09-25 04:34:12
357,Port Macquarie,-31.4333,152.9167,75.88,55,85,14.72,AU,2021-09-25 04:31:27
358,Horice,50.3661,15.6318,60.03,95,66,4.56,CZ,2021-09-25 04:34:12
359,Kilindoni,-7.9139,39.6668,77.45,75,13,8.61,TZ,2021-09-25 04:34:13
360,Kharhial,20.2833,82.7667,86.47,69,100,3.22,IN,2021-09-25 04:34:13
361,Salalah,17.0151,54.0924,82.49,78,75,2.3,OM,2021-09-25 04:34:13
362,Kiruna,67.8557,20.2251,36.52,100,90,2.3,SE,2021-09-25 04:34:14
363,Vostok,46.4856,135.8833,60.87,44,96,3.33,RU,2021-09-25 04:34:14
364,Newport,51.5877,-2.9984,63.01,93,43,3.36,GB,2021-09-25 04:34:14
365,Flinders,-34.5833,150.8552,63.81,78,91,12.37,AU,2021-09-25 04:34:15
366,Abu Dhabi,24.4667,54.3667,89.62,79,0,4.61,AE,2021-09-25 04:34:15
367,Lebu,-37.6167,-73.65,51.57,94,14,4.56,CL,2021-09-25 04:34:15
368,Springfield,37.2153,-93.2982,67.17,75,1,4.0,US,2021-09-25 04:34:15
369,Quang Ngai,15.1167,108.8,80.17,87,100,6.13,VN,2021-09-25 04:30:54
370,Acurenam,1.0322,10.6488,67.21,99,100,0.65,GQ,2021-09-25 04:34:16
371,Vila Franca Do Campo,37.7167,-25.4333,69.19,82,99,8.61,PT,2021-09-25 04:34:16
372,Suruc,36.9761,38.425,62.8,30,0,5.39,TR,2021-09-25 04:34:16
373,Fairbanks,64.8378,-147.7164,34.61,91,90,2.3,US,2021-09-25 04:30:45
374,Plettenberg Bay,-34.0527,23.3716,58.84,71,50,2.33,ZA,2021-09-25 04:34:17
375,Rajura,19.7833,79.3667,84.61,76,88,3.53,IN,2021-09-25 04:34:17
376,Ibra,22.6906,58.5334,88.32,48,72,1.97,OM,2021-09-25 04:34:17
377,Hamilton,39.1834,-84.5333,61.25,82,1,0.0,US,2021-09-25 04:32:32
378,Kruisfontein,-34.0033,24.7314,55.89,74,37,5.28,ZA,2021-09-25 04:34:18
379,Bay Roberts,47.5999,-53.2648,47.34,85,17,3.0,CA,2021-09-25 04:34:18
380,Astana,51.1801,71.446,42.75,61,0,4.47,KZ,2021-09-25 04:31:18
381,Oranjemund,-28.55,16.4333,54.41,90,41,5.99,NA,2021-09-25 04:34:18
382,Tateyama,34.9833,139.8667,79.02,75,51,15.41,JP,2021-09-25 04:34:19
383,Thinadhoo,0.5333,72.9333,83.7,69,99,15.82,MV,2021-09-25 04:34:19
384,Nyuksenitsa,60.4128,44.2397,47.39,86,99,3.83,RU,2021-09-25 04:34:19
385,Aripuana,-9.1667,-60.6333,70.57,90,53,0.34,BR,2021-09-25 04:34:20
386,Farafangana,-22.8167,47.8333,73.0,75,31,10.42,MG,2021-09-25 04:34:20
387,Vardo,70.3705,31.1107,46.69,92,100,14.0,NO,2021-09-25 04:34:20
388,Maldonado,-34.6667,-54.9167,56.59,97,79,3.42,UY,2021-09-25 04:34:20
389,Uromi,6.7,6.3333,69.19,97,90,1.63,NG,2021-09-25 04:34:21
390,Ondjiva,-17.0667,15.7333,66.99,23,0,2.71,AO,2021-09-25 04:34:21
391,Hami,42.8,93.45,66.31,29,20,2.3,CN,2021-09-25 04:34:21
392,Artsvaberd,40.8336,45.4711,49.82,82,65,2.24,AM,2021-09-25 04:34:21
393,Nouadhibou,20.931,-17.0347,67.98,94,0,14.97,MR,2021-09-25 04:34:22
394,Hay River,60.8156,-115.7999,51.78,71,20,6.91,CA,2021-09-25 04:33:37
395,Guaymas,27.9333,-110.9,83.55,63,99,8.46,MX,2021-09-25 04:34:22
396,Maun,-19.9833,23.4167,64.36,42,0,8.05,BW,2021-09-25 04:34:22
397,Deder,9.3167,41.45,60.13,75,63,6.76,ET,2021-09-25 04:34:23
398,Anchorage,61.2181,-149.9003,37.74,91,75,0.0,US,2021-09-25 04:30:17
399,Stephenville,32.2207,-98.2023,69.8,50,1,0.0,US,2021-09-25 04:29:38
400,Lorengau,-2.0226,147.2712,85.05,69,54,11.5,PG,2021-09-25 04:34:23
401,Huangnihe,43.5583,128.0239,55.4,97,100,2.44,CN,2021-09-25 04:34:23
402,Namatanai,-3.6667,152.4333,83.84,71,60,9.48,PG,2021-09-25 04:34:24
403,Hokitika,-42.7167,170.9667,55.08,86,98,18.81,NZ,2021-09-25 04:34:24
404,Roma,43.2128,-75.4557,56.43,92,1,4.61,US,2021-09-25 04:32:35
405,Zhigansk,66.7697,123.3711,40.64,59,93,16.33,RU,2021-09-25 04:34:24
406,Boyolangu,-8.1181,111.8935,83.89,68,54,8.25,ID,2021-09-25 04:34:24
407,Port Hedland,-20.3167,118.5667,82.45,47,27,13.8,AU,2021-09-25 04:34:25
408,Morgan City,29.6994,-91.2068,66.02,100,1,4.61,US,2021-09-25 04:34:25
409,Chodavaram,17.8333,82.95,87.64,68,90,2.84,IN,2021-09-25 04:34:25
410,Asau,46.4333,26.4,48.76,93,68,5.46,RO,2021-09-25 04:34:26
411,La Ronge,55.1001,-105.2842,50.22,81,90,1.14,CA,2021-09-25 04:30:10
412,Nyurba,63.2842,118.3319,48.99,46,13,4.61,RU,2021-09-25 04:33:16
413,Male,4.1748,73.5089,81.59,74,100,18.37,MV,2021-09-25 04:29:32
414,Sao Filipe,14.8961,-24.4956,78.04,73,88,4.72,CV,2021-09-25 04:34:26
415,Touros,-5.1989,-35.4608,74.3,80,5,13.58,BR,2021-09-25 04:34:26
416,Bandundu,-3.3167,17.3667,71.19,85,88,1.83,CD,2021-09-25 04:34:26
417,Pontianak,-0.0333,109.3333,87.78,66,40,5.75,ID,2021-09-25 04:34:27
418,Cockburn Town,21.4612,-71.1419,82.35,74,100,7.49,TC,2021-09-25 04:34:27
419,Longyearbyen,78.2186,15.6401,40.84,87,75,3.44,SJ,2021-09-25 04:34:27
420,Severobaykalsk,55.65,109.3167,50.77,58,100,5.03,RU,2021-09-25 04:34:28
421,Berdigestyakh,62.0989,126.6992,44.15,60,7,10.89,RU,2021-09-25 04:34:28
422,Coahuayana,18.7333,-103.6833,76.78,91,94,3.56,MX,2021-09-25 04:34:28
423,Atar,20.5169,-13.0499,86.72,23,18,8.21,MR,2021-09-25 04:30:24
424,San Patricio,28.017,-97.5169,78.82,61,26,6.06,US,2021-09-25 04:34:29
425,Askino,56.0901,56.5783,52.12,48,100,9.71,RU,2021-09-25 04:34:29
426,Marystown,47.1666,-55.1483,51.85,100,2,1.01,CA,2021-09-25 04:31:28
427,Lerwick,60.1545,-1.1494,51.8,80,83,6.98,GB,2021-09-25 04:34:29
428,Ratnagiri,16.9833,73.3,81.99,78,75,4.65,IN,2021-09-25 04:34:30
429,Imbituba,-28.24,-48.6703,62.82,91,83,2.73,BR,2021-09-25 04:34:30
430,Atambua,-9.1061,124.8925,83.7,51,15,4.18,ID,2021-09-25 04:34:30
431,Pevek,69.7008,170.3133,28.31,87,100,15.66,RU,2021-09-25 04:34:31
432,Manyana,-23.4,21.7167,63.21,31,4,6.51,BW,2021-09-25 04:34:31
433,San Juan De Los Morros,9.9115,-67.3538,69.62,96,22,0.56,VE,2021-09-25 04:31:27
434,Pangai,-19.8,-174.35,75.31,53,20,8.05,TO,2021-09-25 04:34:31
435,Salta,-24.7859,-65.4117,54.57,61,0,4.0,AR,2021-09-25 04:34:31
436,Vila,42.0304,-8.1588,54.21,94,100,3.76,PT,2021-09-25 04:34:32
437,Rocha,-34.4833,-54.3333,51.87,98,43,2.51,UY,2021-09-25 04:34:32
438,Bull Savanna,17.8868,-77.5902,76.26,84,10,4.9,JM,2021-09-25 04:34:32
439,Nizhniy Tsasuchey,50.5167,115.1333,64.9,57,40,15.79,RU,2021-09-25 04:34:32
440,Shaowu,27.3409,117.4831,90.09,47,23,3.58,CN,2021-09-25 04:34:33
441,Tual,-5.6667,132.75,80.69,83,46,17.76,ID,2021-09-25 04:34:33
442,Valera,9.3178,-70.6036,72.41,82,92,5.66,VE,2021-09-25 04:34:33
443,Sioux Lookout,50.1001,-91.917,48.27,81,90,8.05,CA,2021-09-25 04:34:34
444,Kodinsk,58.6881,99.1844,42.51,65,93,2.75,RU,2021-09-25 04:32:11
445,Ribeira Grande,38.5167,-28.7,70.63,85,100,20.92,PT,2021-09-25 04:34:34
446,Cap-Aux-Meules,47.3821,-61.8597,59.88,94,68,21.85,CA,2021-09-25 04:30:05
447,Kjollefjord,70.9457,27.3465,45.32,89,100,8.7,NO,2021-09-25 04:34:34
448,Brebes,-6.8706,109.0369,86.65,60,26,8.61,ID,2021-09-25 04:34:34
449,Punta Alta,-38.8759,-62.0736,56.05,78,0,13.38,AR,2021-09-25 04:34:35
450,Preobrazheniye,42.9019,133.9064,65.68,64,95,8.05,RU,2021-09-25 04:34:35
451,Sorbhog,26.5,90.8667,89.1,66,7,8.03,IN,2021-09-25 04:34:35
452,Karatau,43.1667,70.4667,61.29,22,0,5.03,KZ,2021-09-25 04:34:36
453,San Jose,37.3394,-121.895,71.71,74,75,1.99,US,2021-09-25 04:30:45
454,Morondava,-20.2833,44.2833,77.18,56,2,5.66,MG,2021-09-25 04:34:36
455,Bambanglipuro,-7.95,110.2833,84.15,68,48,13.62,ID,2021-09-25 04:32:15
456,Pangnirtung,66.1451,-65.7125,32.2,51,41,3.76,CA,2021-09-25 04:34:36
457,Pontes E Lacerda,-15.2261,-59.3353,79.18,40,8,1.05,BR,2021-09-25 04:34:36
458,Teknaf,20.8624,92.3058,85.32,76,100,9.51,BD,2021-09-25 04:34:37
459,Southampton,50.904,-1.4043,64.0,89,47,1.7,GB,2021-09-25 04:30:41
460,Serebryanyy Bor,56.8,124.8,47.59,71,100,2.3,RU,2021-09-25 04:34:37
461,Ostrovnoy,68.0531,39.5131,47.07,92,100,16.06,RU,2021-09-25 04:34:38
462,Ciudad Bolivar,8.1222,-63.5497,76.75,86,100,2.8,VE,2021-09-25 04:34:38
463,Tuatapere,-46.1333,167.6833,45.82,86,70,13.51,NZ,2021-09-25 04:34:38
464,Pingliang,35.5392,106.6861,59.43,98,100,3.02,CN,2021-09-25 04:34:39
465,Asuncion,-25.3007,-57.6359,58.89,82,0,4.61,PY,2021-09-25 04:32:18
466,Matagami,49.7502,-77.6328,46.51,93,90,12.66,CA,2021-09-25 04:34:39
467,Laguna,38.421,-121.4238,82.22,45,1,4.0,US,2021-09-25 04:34:39
468,Sarahan,31.5167,77.8,70.16,58,0,5.86,IN,2021-09-25 04:34:40
469,Negombo,7.2083,79.8358,82.45,83,20,5.75,LK,2021-09-25 04:34:40
470,Haines Junction,60.7522,-137.5108,39.15,60,65,6.91,CA,2021-09-25 04:34:40
471,Bacalar,18.6667,-88.3833,74.82,95,79,2.17,MX,2021-09-25 04:34:40
472,Chicama,-7.8447,-79.1469,64.83,82,39,5.32,PE,2021-09-25 04:34:41
473,Ilovka,50.7053,38.637,47.48,91,100,5.86,RU,2021-09-25 04:34:41
474,Bandarbeyla,9.4942,50.8122,82.45,61,86,26.11,SO,2021-09-25 04:34:41
475,Port-Gentil,-0.7193,8.7815,77.09,87,100,9.93,GA,2021-09-25 04:34:41
476,Muros,42.7762,-9.0603,63.23,94,81,7.11,ES,2021-09-25 04:34:42
477,San Andres,12.5847,-81.7006,77.02,94,75,0.0,CO,2021-09-25 04:30:06
478,Kanda,33.7833,130.9833,82.26,69,75,9.22,JP,2021-09-25 04:34:42
479,Olinda,-8.0089,-34.8553,76.73,73,40,12.66,BR,2021-09-25 04:34:42
480,Lagoa,39.05,-27.9833,70.03,82,100,20.83,PT,2021-09-25 04:34:43
481,Pestravka,52.405,49.9583,55.92,57,58,11.97,RU,2021-09-25 04:34:43
482,Llangefni,53.2556,-4.3106,63.66,94,90,2.3,GB,2021-09-25 04:34:43
483,Arari,-3.4536,-44.78,73.22,97,62,3.24,BR,2021-09-25 04:34:43
484,Pisco,-13.7,-76.2167,61.02,82,12,8.05,PE,2021-09-25 04:34:44
485,Tucupita,9.0622,-62.051,73.42,98,55,2.42,VE,2021-09-25 04:34:44
486,Sibolga,1.7427,98.7792,87.49,63,89,6.4,ID,2021-09-25 04:34:44
487,San Lorenzo,-25.3333,-57.5333,58.59,82,0,5.01,PY,2021-09-25 04:32:49
488,Turukhansk,65.8167,87.9833,38.37,77,16,12.28,RU,2021-09-25 04:34:44
489,Bubaque,11.2833,-15.8333,80.47,79,81,3.24,GW,2021-09-25 04:34:45
490,Cascais,38.6979,-9.4215,66.47,78,5,1.01,PT,2021-09-25 04:34:45
491,Elliot Lake,46.3834,-82.6331,60.89,90,33,8.99,CA,2021-09-25 04:34:45
492,Tessalit,20.1986,1.0114,83.25,11,2,10.04,ML,2021-09-25 04:34:45
493,Ust-Koksa,50.2696,85.6108,43.05,47,77,1.01,RU,2021-09-25 04:34:46
494,Huejuquilla El Alto,22.6,-103.8667,60.89,89,97,4.27,MX,2021-09-25 04:34:46
495,Dudinka,69.4058,86.1778,39.43,51,90,1.95,RU,2021-09-25 04:32:15
496,Charagua,-19.8,-63.2167,60.96,48,40,3.8,BO,2021-09-25 04:34:46
497,Khorixas,-20.3667,14.9667,65.03,21,0,2.57,NA,2021-09-25 04:34:47
498,Canutama,-6.5339,-64.3831,73.53,93,98,1.19,BR,2021-09-25 04:34:47
499,Hovd,48.0056,91.6419,44.85,31,27,4.94,MN,2021-09-25 04:34:47
500,Dafeng,23.4517,108.5881,89.22,56,86,5.7,CN,2021-09-25 04:34:47
501,Walvis Bay,-22.9575,14.5053,54.09,100,3,3.44,NA,2021-09-25 04:34:48
502,Lufilufi,-13.8745,-171.5986,85.78,69,27,6.62,WS,2021-09-25 04:34:48
503,Todos Santos,23.45,-110.2167,83.1,88,1,5.01,MX,2021-09-25 04:34:48
504,Rayagada,19.1667,83.4167,85.32,77,91,0.98,IN,2021-09-25 04:34:48
505,Asha,54.9973,57.2722,51.06,49,100,5.32,RU,2021-09-25 04:34:49
506,Tsukumi,33.0706,131.8572,83.3,69,76,4.56,JP,2021-09-25 04:34:49
507,Kyren,51.6828,102.1408,37.92,97,100,2.89,RU,2021-09-25 04:34:49
508,Sitka,57.0531,-135.33,48.09,81,75,11.5,US,2021-09-25 04:34:50
509,Vernon,50.2581,-119.2691,65.14,60,98,5.75,CA,2021-09-25 04:34:50
510,Umm Kaddadah,13.6017,26.6876,78.66,70,100,10.87,SD,2021-09-25 04:34:50
511,Sabang,5.8933,95.3214,82.47,77,82,13.38,ID,2021-09-25 04:34:50
512,Shubarkuduk,49.1447,56.4872,63.91,19,74,22.3,KZ,2021-09-25 04:34:51
513,Adre,13.4667,22.2,75.07,61,83,6.87,TD,2021-09-25 04:34:51
514,Poum,-20.2333,164.0167,71.53,68,31,3.27,NC,2021-09-25 04:34:51
515,Vung Tau,10.346,107.0843,83.75,70,80,6.04,VN,2021-09-25 04:31:53
516,Sur,22.5667,59.5289,89.46,55,100,2.89,OM,2021-09-25 04:34:52
517,Gariaband,20.635,82.0614,83.75,62,96,2.53,IN,2021-09-25 04:34:52
518,Koshurnikovo,54.1667,93.3,38.7,66,100,5.03,RU,2021-09-25 04:34:52
519,San,13.3034,-4.8956,78.24,65,40,5.57,ML,2021-09-25 04:34:52
520,Ahuimanu,21.4447,-157.8378,80.31,76,90,16.11,US,2021-09-25 04:34:53
521,Viransehir,37.2353,39.7631,65.77,36,0,0.4,TR,2021-09-25 04:34:53
522,Pontian Kecil,1.4801,103.3899,93.29,70,38,5.26,MY,2021-09-25 04:34:53
523,Indianola,41.3581,-93.5574,55.99,89,35,6.29,US,2021-09-25 04:34:54
524,Ishigaki,24.3448,124.1572,86.13,79,75,17.27,JP,2021-09-25 04:34:54
525,Santiago De Cao,-7.9589,-79.2392,62.28,88,53,11.1,PE,2021-09-25 04:34:54
526,Kibala,9.1104,18.3463,73.35,88,0,6.91,TD,2021-09-25 04:34:54
527,Akonolinga,3.7667,12.25,66.27,99,100,1.25,CM,2021-09-25 04:34:55
528,Vila Velha,-20.3297,-40.2925,64.35,88,40,2.3,BR,2021-09-25 04:34:55
529,Chichester,50.8367,-0.78,64.0,96,40,3.51,GB,2021-09-25 04:34:55
530,Los Llanos De Aridane,28.6585,-17.9182,66.13,71,0,8.05,ES,2021-09-25 04:34:56
531,Khuzhir,53.1939,107.3397,46.49,87,100,14.45,RU,2021-09-25 04:34:56
532,Vieux-Habitants,16.0589,-61.7659,78.37,81,3,9.93,GP,2021-09-25 04:34:56
533,Concepcion Del Uruguay,-32.4825,-58.2372,53.98,90,13,1.01,AR,2021-09-25 04:34:57
534,Ocean City,39.2776,-74.5746,64.0,76,0,4.0,US,2021-09-25 04:30:13
535,Waipawa,-41.4122,175.5153,56.03,63,9,18.97,NZ,2021-09-25 04:34:57
536,Hofn,64.2539,-15.2082,38.93,76,100,13.24,IS,2021-09-25 04:34:57
537,Lodja,-3.4833,23.4333,68.99,92,97,0.96,CD,2021-09-25 04:34:57
538,Palmer,42.1584,-72.3287,64.22,85,1,0.0,US,2021-09-25 04:34:58
539,Puro,12.4841,123.3827,86.74,67,58,5.73,PH,2021-09-25 04:34:58
540,Sembe,1.6481,14.5806,67.59,98,100,1.92,CG,2021-09-25 04:34:59
541,Bonavista,48.6499,-53.1147,44.11,74,14,3.15,CA,2021-09-25 04:34:59
542,Shizunai,42.3339,142.3669,62.53,61,3,7.09,JP,2021-09-25 04:30:59
543,Shakiso,5.75,38.9167,57.81,94,100,2.08,ET,2021-09-25 04:34:59
544,Itapirapua,-15.8233,-50.6133,82.62,38,50,2.48,BR,2021-09-25 04:35:00
545,Skovorodino,53.9833,123.9167,62.73,52,25,2.51,RU,2021-09-25 04:35:00
546,Port Blair,11.6667,92.75,83.77,77,100,15.28,IN,2021-09-25 04:35:00
547,Santander,43.4647,-3.8044,66.31,93,0,8.01,ES,2021-09-25 04:35:00
548,Asyut,27.181,31.1837,71.78,50,0,10.49,EG,2021-09-25 04:35:01
549,Port Augusta,-32.5,137.7667,71.71,32,3,12.86,AU,2021-09-25 04:35:01
550,Codrington,-38.2667,141.9667,52.03,59,75,12.28,AU,2021-09-25 04:35:01
551,Zarubino,42.63,131.0922,64.8,82,100,10.51,RU,2021-09-25 04:32:17
552,Fare,-16.7,-151.0167,78.12,64,9,3.36,PF,2021-09-25 04:35:02
553,Kemijarvi,66.7131,27.4306,43.86,89,99,9.6,FI,2021-09-25 04:35:02
554,Dauriya,49.9333,116.8667,64.74,58,20,13.85,RU,2021-09-25 04:35:04
555,Bontang,0.1333,117.5,82.85,73,37,6.04,ID,2021-09-25 04:35:04
556,Paracuru,-3.41,-39.0306,80.62,80,35,13.96,BR,2021-09-25 04:35:05
557,Erenhot,43.6475,111.9767,76.03,36,0,9.31,CN,2021-09-25 04:35:05
558,Vesoul,47.5833,5.8333,59.49,92,22,3.6,FR,2021-09-25 04:35:05
559,Mareeba,-17.0,145.4333,83.44,59,45,10.31,AU,2021-09-25 04:35:05
560,Karata,42.5949,46.3393,46.09,88,89,2.59,RU,2021-09-25 04:35:06
561,Xichang,27.8964,102.2634,78.57,64,16,4.81,CN,2021-09-25 04:35:06
